project,unit,capacity,type,status,start_year,owner,operator,country,url,lat,lng,accuracy
Hope Creek nuclear power plant,1,1240.0,nuclear,operating,1986.0,PSEG Power INC,PSEG Nuclear LLC,United States,https://gem.wiki/Hope_Creek_nuclear_power_plant,39.4666,-75.5377,Exact
Hope Creek nuclear power plant,2,1067.0,nuclear,cancelled,,Public Service Electric and Gas CO (PSE&G),,United States,https://gem.wiki/Hope_Creek_nuclear_power_plant,39.4666,-75.5377,Exact
Humboldt Bay nuclear power plant,,65.0,nuclear,retired,1963.0,Pacific Gas and Electric CO,Pacific Gas and Electric CO,United States,https://gem.wiki/Humboldt_Bay_nuclear_power_plant,40.7407,-124.2091,Exact
Idaho (AEHI) nuclear power plant,1,1600.0,nuclear,cancelled,,Alternate Energy Holdings INC (AEHI),,United States,https://gem.wiki/Idaho_(AEHI)_nuclear_power_plant,44.0025,-116.8132,Approximate
Indian Point nuclear power plant,1,277.0,nuclear,retired,1962.0,Entergy Nuclear Operations INC,Entergy Nuclear Operations INC,United States,https://gem.wiki/Indian_Point_nuclear_power_plant,41.2706,-73.9527,Exact
Indian Point nuclear power plant,2,1067.0,nuclear,retired,1974.0,Entergy Nuclear Operations INC,Entergy Nuclear Operations INC,United States,https://gem.wiki/Indian_Point_nuclear_power_plant,41.2706,-73.9527,Exact
Indian Point nuclear power plant,3,1085.0,nuclear,retired,1976.0,Entergy Nuclear Operations INC,Entergy Nuclear Operations INC,United States,https://gem.wiki/Indian_Point_nuclear_power_plant,41.2706,-73.9527,Exact
James A Fitzpatrick nuclear power plant,,849.0,nuclear,operating,1975.0,Exelon,Exelon Generation CO LLC,United States,https://gem.wiki/James_A_Fitzpatrick_nuclear_power_plant,43.5223,-76.3955,Exact
Jamesport nuclear power plant,1,1150.0,nuclear,cancelled,,Long Island Lighting CO,,United States,https://gem.wiki/Jamesport_nuclear_power_plant,40.9911,-72.6032,Exact
Jamesport nuclear power plant,2,1150.0,nuclear,cancelled,,Long Island Lighting CO,,United States,https://gem.wiki/Jamesport_nuclear_power_plant,40.9911,-72.6032,Exact
Joseph M Farley nuclear power plant,1,918.0,nuclear,operating,1977.0,Alabama Power,Southern Nuclear Operating Company INC,United States,https://gem.wiki/Joseph_M_Farley_nuclear_power_plant,31.2231,-85.1116,Exact
Joseph M Farley nuclear power plant,2,928.0,nuclear,operating,1981.0,Alabama Power,Southern Nuclear Operating Company INC,United States,https://gem.wiki/Joseph_M_Farley_nuclear_power_plant,31.2231,-85.1116,Exact
Kewaunee nuclear power plant,,595.0,nuclear,retired,1974.0,Dominion Energy,Dominion Energy,United States,https://gem.wiki/Kewaunee_nuclear_power_plant,44.3426,-87.5357,Exact
Lacrosse nuclear power plant,,55.0,nuclear,retired,1969.0,,Dairyland Power Cooperative,United States,https://gem.wiki/Lacrosse_nuclear_power_plant,43.5601,-91.2316,Exact
LaSalle nuclear power plant,1,1207.0,nuclear,operating,1984.0,Exelon,Exelon Generation CO LLC,United States,https://gem.wiki/LaSalle_nuclear_power_plant,41.2455,-88.6691,Exact
LaSalle nuclear power plant,2,1207.0,nuclear,operating,1984.0,Exelon,Exelon Generation CO LLC,United States,https://gem.wiki/LaSalle_nuclear_power_plant,41.2455,-88.6691,Exact
Levy County nuclear power plant,1,1250.0,nuclear,cancelled,,Duke Energy CORP,,United States,https://gem.wiki/Levy_County_nuclear_power_plant,29.0733,-82.6217,Exact
Levy County nuclear power plant,2,1250.0,nuclear,cancelled,,Duke Energy CORP,,United States,https://gem.wiki/Levy_County_nuclear_power_plant,29.0733,-82.6217,Exact
Limerick nuclear power plant,1,1194.0,nuclear,operating,1986.0,Exelon,Exelon Generation CO LLC,United States,https://gem.wiki/Limerick_nuclear_power_plant,40.2243,-75.5874,Exact
Limerick nuclear power plant,2,1194.0,nuclear,operating,1990.0,Exelon,Exelon Generation CO LLC,United States,https://gem.wiki/Limerick_nuclear_power_plant,40.2243,-75.5874,Exact
Maine Yankee nuclear power plant,,900.0,nuclear,retired,1972.0,,Maine Yankee Atomic Power CO,United States,https://gem.wiki/Maine_Yankee_nuclear_power_plant,43.9511,-69.6953,Exact
Malibu nuclear power plant,1,462.0,nuclear,cancelled,,Los Angeles Department of Water & Power (LADWP),,United States,https://gem.wiki/Malibu_nuclear_power_plant,34.0346,-118.7347,Exact
Marble Hill nuclear power plant,1,1130.0,nuclear,cancelled,,Public Service of Indiana,,United States,https://gem.wiki/Marble_Hill_nuclear_power_plant,38.6005,-85.4457,Exact
Marble Hill nuclear power plant,2,1130.0,nuclear,cancelled,,Public Service of Indiana,,United States,https://gem.wiki/Marble_Hill_nuclear_power_plant,38.6005,-85.4457,Exact
McGuire nuclear power plant,1,1215.0,nuclear,operating,1981.0,Duke Energy CORP,Duke Energy CORP,United States,https://gem.wiki/McGuire_nuclear_power_plant,35.4331,-80.9486,Exact
McGuire nuclear power plant,2,1215.0,nuclear,operating,1984.0,Duke Energy CORP,Duke Energy CORP,United States,https://gem.wiki/McGuire_nuclear_power_plant,35.4331,-80.9486,Exact
Midland nuclear power plant,1,492.0,nuclear,cancelled,,Consumers Power CO,,United States,https://gem.wiki/Midland_nuclear_power_plant,43.5854,-84.2244,Exact
Midland nuclear power plant,2,818.0,nuclear,cancelled,,Consumers Power CO,,United States,https://gem.wiki/Midland_nuclear_power_plant,43.5854,-84.2244,Exact
Millstone nuclear power plant,1,684.0,nuclear,retired,1971.0,,Dominion Energy,United States,https://gem.wiki/Millstone_nuclear_power_plant,41.3107,-72.1677,Exact
Millstone nuclear power plant,2,918.0,nuclear,operating,1975.0,Dominion Resources INC,Dominion Energy,United States,https://gem.wiki/Millstone_nuclear_power_plant,41.3107,-72.1677,Exact
Millstone nuclear power plant,3,1280.0,nuclear,operating,1986.0,Dominion Resources INC,Dominion Energy,United States,https://gem.wiki/Millstone_nuclear_power_plant,41.3107,-72.1677,Exact
Montague nuclear power plant,1,1150.0,nuclear,cancelled,,Northeast Nuclear Energy CO,,United States,https://gem.wiki/Montague_nuclear_power_plant,42.57301,-72.5268,Exact
Montague nuclear power plant,2,1150.0,nuclear,cancelled,,Northeast Nuclear Energy CO,,United States,https://gem.wiki/Montague_nuclear_power_plant,42.57301,-72.5268,Exact
Monticello nuclear power plant,,691.0,nuclear,operating,1971.0,Xcel Energy,Northern States Power CO,United States,https://gem.wiki/Monticello_nuclear_power_plant,45.3338,-93.8493,Exact
Natrium nuclear power plant,,345.0,nuclear,pre-construction,2030.0,Terrapower LLC,Terrapower LLC,United States,https://gem.wiki/Natrium_nuclear_power_plant,41.7924,-110.5374,Approximate
New England nuclear power plant,1,1150.0,nuclear,cancelled,,New England Power CO,,United States,https://gem.wiki/New_England_nuclear_power_plant,41.3742,-71.6547,Exact
New England nuclear power plant,2,1150.0,nuclear,cancelled,,New England Power CO,,United States,https://gem.wiki/New_England_nuclear_power_plant,41.3742,-71.6547,Exact
Nine Mile Point nuclear power plant,1,642.0,nuclear,operating,1969.0,Exelon Nuclear; Electricité De France (EDF),Exelon Generation CO LLC,United States,https://gem.wiki/Nine_Mile_Point_nuclear_power_plant,43.5205,-76.4068,Exact
Nine Mile Point nuclear power plant,2,1320.0,nuclear,operating,1988.0,Exelon Nuclear; Electricité De France (EDF),Exelon Generation CO LLC,United States,https://gem.wiki/Nine_Mile_Point_nuclear_power_plant,43.5205,-76.4068,Exact
Nine Mile Point nuclear power plant,3,1600.0,nuclear,cancelled,,Niagara Mohawk Power CO,,United States,https://gem.wiki/Nine_Mile_Point_nuclear_power_plant,43.5205,-76.4068,Exact
North Anna nuclear power plant,1,990.0,nuclear,operating,1978.0,Virginia Electric Power CO,Dominion Energy,United States,https://gem.wiki/North_Anna_nuclear_power_plant,38.0601,-77.7897,Exact
North Anna nuclear power plant,2,1011.0,nuclear,operating,1980.0,Virginia Electric Power CO,Dominion Energy,United States,https://gem.wiki/North_Anna_nuclear_power_plant,38.0601,-77.7897,Exact
North Anna nuclear power plant,3,1500.0,nuclear,cancelled,,Virginia Electric Power CO,Dominion Energy,United States,https://gem.wiki/North_Anna_nuclear_power_plant,38.0601,-77.7897,Exact
North Anna nuclear power plant,3A,907.0,nuclear,cancelled,,Virginia Electric & Power CO,,United States,https://gem.wiki/North_Anna_nuclear_power_plant,38.0601,-77.7897,Exact
North Anna nuclear power plant,4A,907.0,nuclear,cancelled,,Virginia Electric & Power CO,,United States,https://gem.wiki/North_Anna_nuclear_power_plant,38.0601,-77.7897,Exact
North Coast nuclear power plant,1,583.0,nuclear,cancelled,,Puerto Rico Water Resources Authority,,United States,https://gem.wiki/North_Coast_nuclear_power_plant,18.4872,-66.5966,Approximate
Oconee nuclear power plant,1,891.0,nuclear,operating,1973.0,Duke Energy CORP,Duke Energy CORP,United States,https://gem.wiki/Oconee_nuclear_power_plant,34.7939,-82.8986,Exact
Oconee nuclear power plant,2,891.0,nuclear,operating,1974.0,Duke Energy CORP,Duke Energy CORP,United States,https://gem.wiki/Oconee_nuclear_power_plant,34.7939,-82.8986,Exact
Oconee nuclear power plant,3,900.0,nuclear,operating,1974.0,Duke Energy CORP,Duke Energy CORP,United States,https://gem.wiki/Oconee_nuclear_power_plant,34.7939,-82.8986,Exact
Oyster Creek nuclear power plant,,652.0,nuclear,retired,1969.0,Exelon,Exelon Generation CO LLC,United States,https://gem.wiki/Oyster_Creek_nuclear_power_plant,39.8144,-74.2058,Exact
Palisades nuclear power plant,,850.0,nuclear,retired,1971.0,Entergy Nuclear Operations INC,Entergy Nuclear Operations INC,United States,https://gem.wiki/Palisades_nuclear_power_plant,42.323,-86.3146,Exact
Palo Verde nuclear power plant,1,1414.0,nuclear,operating,1986.0,Arizona Public Service CO,Arizona Public Service CO,United States,https://gem.wiki/Palo_Verde_nuclear_power_plant,33.3881,-112.8617,Exact
Palo Verde nuclear power plant,2,1414.0,nuclear,operating,1986.0,Arizona Public Service CO,Arizona Public Service CO,United States,https://gem.wiki/Palo_Verde_nuclear_power_plant,33.3881,-112.8617,Exact
Palo Verde nuclear power plant,3,1414.0,nuclear,operating,1988.0,Arizona Public Service CO,Arizona Public Service CO,United States,https://gem.wiki/Palo_Verde_nuclear_power_plant,33.3881,-112.8617,Exact
Palo Verde nuclear power plant,4,1270.0,nuclear,cancelled,,Arizona Public Service CO,,United States,https://gem.wiki/Palo_Verde_nuclear_power_plant,33.3881,-112.8617,Exact
Palo Verde nuclear power plant,5,1270.0,nuclear,cancelled,,Arizona Public Service CO,,United States,https://gem.wiki/Palo_Verde_nuclear_power_plant,33.3881,-112.8617,Exact
Pathfinder nuclear power plant,,63.0,nuclear,retired,1966.0,Xcel Energy,Nuclear Management CO,United States,https://gem.wiki/Pathfinder_nuclear_power_plant,43.6036,-96.6375,Exact
Peach Bottom nuclear power plant,1,42.0,nuclear,retired,1967.0,Exelon Generation CO LLC,Exelon Generation CO LLC,United States,https://gem.wiki/Peach_Bottom_nuclear_power_plant,39.7589,-76.2687,Exact
Peach Bottom nuclear power plant,2,1412.0,nuclear,operating,1974.0,Exelon [50%]; PSEG Power [50%],Exelon Generation CO LLC,United States,https://gem.wiki/Peach_Bottom_nuclear_power_plant,39.7589,-76.2687,Exact
Peach Bottom nuclear power plant,3,1412.0,nuclear,operating,1974.0,Exelon [50%]; PSEG Power [50%],Exelon Generation CO LLC,United States,https://gem.wiki/Peach_Bottom_nuclear_power_plant,39.7589,-76.2687,Exact
Pebble Springs nuclear power plant,1,1260.0,nuclear,cancelled,,Portland General Electric CO,,United States,https://gem.wiki/Pebble_Springs_nuclear_power_plant,45.70001,-120.1333,Exact
Pebble Springs nuclear power plant,2,1260.0,nuclear,cancelled,,Portland General Electric CO,,United States,https://gem.wiki/Pebble_Springs_nuclear_power_plant,45.70001,-120.1333,Exact
Perkins nuclear power plant,1,1280.0,nuclear,cancelled,,Duke Power CO,,United States,https://gem.wiki/Perkins_nuclear_power_plant,35.8406,-80.4511,Exact
Perkins nuclear power plant,2,1280.0,nuclear,cancelled,,Duke Power CO,,United States,https://gem.wiki/Perkins_nuclear_power_plant,35.8406,-80.4511,Exact
Perkins nuclear power plant,3,1280.0,nuclear,cancelled,,Duke Power CO,,United States,https://gem.wiki/Perkins_nuclear_power_plant,35.8406,-80.4511,Exact
Perry nuclear power plant,1,1303.0,nuclear,operating,1987.0,Cleveland Electric Illuminating CO,First Energy Nuclear Operating CO,United States,https://gem.wiki/Perry_nuclear_power_plant,41.8006,-81.1439,Exact
Perry nuclear power plant,2,1205.0,nuclear,cancelled,,Cleveland Electric Illuminating CO,,United States,https://gem.wiki/Perry_nuclear_power_plant,41.8006,-81.1439,Exact
Perryman nuclear power plant,1,845.0,nuclear,cancelled,,Baltimore Gas and Electric CO,,United States,https://gem.wiki/Perryman_nuclear_power_plant,39.4413,-76.2194,Exact
Perryman nuclear power plant,2,845.0,nuclear,cancelled,,Baltimore Gas and Electric CO,,United States,https://gem.wiki/Perryman_nuclear_power_plant,39.4413,-76.2194,Exact
Phipps Bend nuclear power plant,1,1233.0,nuclear,cancelled,,Tennessee Valley Authority (TVA),,United States,https://gem.wiki/Phipps_Bend_nuclear_power_plant,36.4632,-82.8045,Exact
Phipps Bend nuclear power plant,2,1233.0,nuclear,cancelled,,Tennessee Valley Authority (TVA),,United States,https://gem.wiki/Phipps_Bend_nuclear_power_plant,36.4632,-82.8045,Exact
Piketon nuclear power plant,1,1600.0,nuclear,cancelled,,Duke Energy CORP,Duke Energy CORP,United States,https://gem.wiki/Piketon_nuclear_power_plant,39.0124,-83.0008,Exact
Pilgrim nuclear power plant,1,711.0,nuclear,retired,1972.0,Entergy Nuclear Operations INC,Entergy Nuclear Operations INC,United States,https://gem.wiki/Pilgrim_nuclear_power_plant,41.9436,-70.5771,Exact
Pilgrim nuclear power plant,2,1180.0,nuclear,cancelled,,Boston Edison CO,,United States,https://gem.wiki/Pilgrim_nuclear_power_plant,41.9436,-70.5771,Exact
Pilgrim nuclear power plant,3,1180.0,nuclear,cancelled,,,,United States,https://gem.wiki/Pilgrim_nuclear_power_plant,41.9436,-70.5771,Exact
Piqua nuclear power plant,,12.0,nuclear,retired,1963.0,US Atomic Energy Commission,City Of Piqua Government,United States,https://gem.wiki/Piqua_nuclear_power_plant,40.1319,-84.2348,Exact
Point Beach nuclear power plant,1,640.0,nuclear,operating,1970.0,Nextera Energy Resources LLC,Nextera Energy Resources LLC,United States,https://gem.wiki/Point_Beach_nuclear_power_plant,44.2806,-87.5369,Exact
Point Beach nuclear power plant,2,640.0,nuclear,operating,1972.0,Nextera Energy Resources LLC,Nextera Energy Resources LLC,United States,https://gem.wiki/Point_Beach_nuclear_power_plant,44.2806,-87.5369,Exact
Prairie Island nuclear power plant,1,566.0,nuclear,operating,1973.0,Xcel Energy,Northern States Power CO,United States,https://gem.wiki/Prairie_Island_nuclear_power_plant,44.622,-92.6333,Exact
Prairie Island nuclear power plant,2,560.0,nuclear,operating,1974.0,Xcel Energy,Northern States Power CO,United States,https://gem.wiki/Prairie_Island_nuclear_power_plant,44.622,-92.6333,Exact
Quad Cities nuclear power plant,1,940.0,nuclear,operating,1973.0,Exelon [75%]; Midamerican Energy [25%],Exelon Generation CO LLC,United States,https://gem.wiki/Quad_Cities_nuclear_power_plant,41.7261,-90.3103,Exact
Quad Cities nuclear power plant,2,940.0,nuclear,operating,1973.0,Exelon [75%]; Midamerican Energy [25%],Exelon Generation CO LLC,United States,https://gem.wiki/Quad_Cities_nuclear_power_plant,41.7261,-90.3103,Exact
Quanicassee nuclear power plant,1,1150.0,nuclear,cancelled,,Consumers Power CO,,United States,https://gem.wiki/Quanicassee_nuclear_power_plant,43.5948,-83.66801,Exact
Quanicassee nuclear power plant,2,1150.0,nuclear,cancelled,,Consumers Power CO,,United States,https://gem.wiki/Quanicassee_nuclear_power_plant,43.5948,-83.66801,Exact
Rancho Seco nuclear power plant,1,917.0,nuclear,retired,1975.0,Sacramento Municipal Utility District,Sacramento Municipal Utility District,United States,https://gem.wiki/Rancho_Seco_nuclear_power_plant,38.3445,-121.1206,Exact
Ravenswood nuclear power plant,1,500.0,nuclear,cancelled,,,,United States,https://gem.wiki/Ravenswood_nuclear_power_plant,40.7595,-73.9457,Exact
Ravenswood nuclear power plant,2,500.0,nuclear,cancelled,,,,United States,https://gem.wiki/Ravenswood_nuclear_power_plant,40.7595,-73.9457,Exact
Richland SMR nuclear power plant,1,80.0,nuclear,announced,2030.0,,,United States,https://gem.wiki/Richland_SMR_nuclear_power_plant,46.4569,-119.3287,Approximate
Richland SMR nuclear power plant,10,80.0,nuclear,announced,,,,United States,https://gem.wiki/Richland_SMR_nuclear_power_plant,46.4569,-119.3287,Approximate
Richland SMR nuclear power plant,11,80.0,nuclear,announced,,,,United States,https://gem.wiki/Richland_SMR_nuclear_power_plant,46.4569,-119.3287,Approximate
Richland SMR nuclear power plant,12,80.0,nuclear,announced,,,,United States,https://gem.wiki/Richland_SMR_nuclear_power_plant,46.4569,-119.3287,Approximate
Richland SMR nuclear power plant,2,80.0,nuclear,announced,,,,United States,https://gem.wiki/Richland_SMR_nuclear_power_plant,46.4569,-119.3287,Approximate
Richland SMR nuclear power plant,3,80.0,nuclear,announced,,,,United States,https://gem.wiki/Richland_SMR_nuclear_power_plant,46.4569,-119.3287,Approximate
Richland SMR nuclear power plant,4,80.0,nuclear,announced,,,,United States,https://gem.wiki/Richland_SMR_nuclear_power_plant,46.4569,-119.3287,Approximate
Richland SMR nuclear power plant,5,80.0,nuclear,announced,,,,United States,https://gem.wiki/Richland_SMR_nuclear_power_plant,46.4569,-119.3287,Approximate
Richland SMR nuclear power plant,6,80.0,nuclear,announced,,,,United States,https://gem.wiki/Richland_SMR_nuclear_power_plant,46.4569,-119.3287,Approximate
Richland SMR nuclear power plant,7,80.0,nuclear,announced,,,,United States,https://gem.wiki/Richland_SMR_nuclear_power_plant,46.4569,-119.3287,Approximate
Richland SMR nuclear power plant,8,80.0,nuclear,announced,,,,United States,https://gem.wiki/Richland_SMR_nuclear_power_plant,46.4569,-119.3287,Approximate
Richland SMR nuclear power plant,9,80.0,nuclear,announced,,,,United States,https://gem.wiki/Richland_SMR_nuclear_power_plant,46.4569,-119.3287,Approximate
River Bend nuclear power plant,1,1016.0,nuclear,operating,1986.0,Entergy Gulf States INC,Entergy Nuclear Operations INC,United States,https://gem.wiki/River_Bend_nuclear_power_plant,30.757,-91.3327,Exact
River Bend nuclear power plant,2,934.0,nuclear,cancelled,,Gulf States Utilities CO,,United States,https://gem.wiki/River_Bend_nuclear_power_plant,30.757,-91.3327,Exact
River Bend nuclear power plant,3,1520.0,nuclear,cancelled,,Gulf States Utilities CO,,United States,https://gem.wiki/River_Bend_nuclear_power_plant,30.757,-91.3327,Exact
